id,sentiment,kfold,lr_svd_pred
5318_2,0,2,0.33
4925_7,1,2,0.38
1855_9,1,2,0.43
2602_10,1,2,0.69
6740_8,1,2,0.83
6199_8,1,2,0.42
4570_1,0,2,0.53
3380_4,0,2,0.64
7688_10,1,2,0.55
4309_8,1,2,0.7
6449_2,0,2,0.25
8459_3,0,2,0.33
1863_10,1,2,0.77
4840_7,1,2,0.83
9421_1,0,2,0.44
11829_10,1,2,0.67
6657_9,1,2,0.59
5059_7,1,2,0.58
9530_4,0,2,0.52
8899_8,1,2,0.71
2348_3,0,2,0.53
5344_7,1,2,0.42
3103_7,1,2,0.42
8079_3,0,2,0.28
7834_3,0,2,0.46
7524_9,1,2,0.54
7901_3,0,2,0.32
2599_4,0,2,0.42
2724_1,0,2,0.54
10323_10,1,2,0.56
1570_8,1,2,0.64
12200_8,1,2,0.64
7413_9,1,2,0.85
3572_1,0,2,0.32
4895_2,0,2,0.17
1051_9,1,2,0.61
977_1,0,2,0.31
8885_3,0,2,0.34
1238_7,1,2,0.7
897_4,0,2,0.5
5075_7,1,2,0.37
4914_1,0,2,0.5
165_4,0,2,0.62
12341_4,0,2,0.37
10174_4,0,2,0.62
10450_10,1,2,0.74
12192_7,1,2,0.74
10091_7,1,2,0.78
2103_2,0,2,0.35
3386_9,1,2,0.77
3494_4,0,2,0.47
1769_8,1,2,0.65
7757_1,0,2,0.27
11897_9,1,2,0.47
546_10,1,2,0.71
12473_10,1,2,0.72
1559_7,1,2,0.68
5510_10,1,2,0.51
8268_1,0,2,0.39
6608_7,1,2,0.68
1908_9,1,2,0.66
3403_3,0,2,0.25
4559_1,0,2,0.36
10983_4,0,2,0.49
11110_9,1,2,0.59
1008_1,0,2,0.2
10063_9,1,2,0.85
3375_3,0,2,0.38
1707_2,0,2,0.34
8663_4,0,2,0.48
4167_10,1,2,0.57
4882_9,1,2,0.62
3909_2,0,2,0.4
9027_2,0,2,0.37
2832_4,0,2,0.56
9782_10,1,2,0.41
9628_1,0,2,0.14
12056_10,1,2,0.77
4928_7,1,2,0.79
1930_4,0,2,0.14
7621_10,1,2,0.56
6144_7,1,2,0.64
9924_2,0,2,0.5
10732_3,0,2,0.27
2659_8,1,2,0.57
6037_10,1,2,0.7
7637_4,0,2,0.61
1995_9,1,2,0.66
5623_10,1,2,0.73
10324_2,0,2,0.54
5368_9,1,2,0.78
4827_9,1,2,0.68
11197_1,0,2,0.31
7958_10,1,2,0.67
3761_8,1,2,0.72
10663_8,1,2,0.81
11160_9,1,2,0.73
5221_1,0,2,0.35
6310_3,0,2,0.46
6921_9,1,2,0.59
6478_1,0,2,0.22
3318_9,1,2,0.74
4040_8,1,2,0.5
9582_10,1,2,0.53
6286_3,0,2,0.26
7624_4,0,2,0.49
819_1,0,2,0.19
613_10,1,2,0.7
7001_10,1,2,0.73
5577_8,1,2,0.42
342_1,0,2,0.33
408_2,0,2,0.34
11737_8,1,2,0.37
2058_9,1,2,0.69
8493_1,0,2,0.31
6943_1,0,2,0.16
7297_10,1,2,0.34
11312_9,1,2,0.6
10351_1,0,2,0.34
5591_2,0,2,0.39
1808_7,1,2,0.38
2747_3,0,2,0.28
9427_1,0,2,0.2
7280_1,0,2,0.29
1997_9,1,2,0.69
2320_1,0,2,0.44
10866_7,1,2,0.64
1109_7,1,2,0.47
7319_10,1,2,0.42
6947_10,1,2,0.63
4960_9,1,2,0.64
6661_3,0,2,0.51
5823_10,1,2,0.58
5450_10,1,2,0.66
1520_1,0,2,0.27
11497_10,1,2,0.32
9217_2,0,2,0.33
3707_2,0,2,0.25
4530_3,0,2,0.39
183_8,1,2,0.7
7180_4,0,2,0.5
5576_3,0,2,0.53
4845_9,1,2,0.64
2393_8,1,2,0.44
5862_2,0,2,0.31
6595_9,1,2,0.54
8378_10,1,2,0.69
12470_10,1,2,0.58
6109_8,1,2,0.51
12224_3,0,2,0.33
8877_4,0,2,0.68
7555_7,1,2,0.53
8971_3,0,2,0.34
9358_8,1,2,0.6
3075_1,0,2,0.37
8139_1,0,2,0.34
10421_2,0,2,0.6
3822_10,1,2,0.79
8723_2,0,2,0.51
10940_10,1,2,0.73
1552_3,0,2,0.68
6679_8,1,2,0.23
5986_2,0,2,0.33
10397_2,0,2,0.46
8171_3,0,2,0.22
6904_2,0,2,0.41
10232_10,1,2,0.73
10707_8,1,2,0.64
2895_9,1,2,0.7
4202_10,1,2,0.52
6391_8,1,2,0.35
10730_1,0,2,0.32
3554_10,1,2,0.39
6122_2,0,2,0.6
5705_10,1,2,0.69
6975_3,0,2,0.09
4032_9,1,2,0.58
7485_4,0,2,0.28
5916_2,0,2,0.26
5535_8,1,2,0.75
2227_1,0,2,0.49
240_10,1,2,0.78
3520_9,1,2,0.5
10481_8,1,2,0.49
1105_2,0,2,0.4
6476_10,1,2,0.59
1866_2,0,2,0.32
8581_1,0,2,0.33
2882_1,0,2,0.36
5254_3,0,2,0.37
1884_8,1,2,0.76
9540_2,0,2,0.54
4954_10,1,2,0.56
2825_9,1,2,0.41
8142_2,0,2,0.15
8694_10,1,2,0.67
2792_4,0,2,0.28
7902_10,1,2,0.75
5008_1,0,2,0.11
2581_1,0,2,0.15
5034_4,0,2,0.59
12149_4,0,2,0.34
2594_9,1,2,0.37
4125_2,0,2,0.35
10027_1,0,2,0.41
5823_2,0,2,0.33
6189_10,1,2,0.73
12293_3,0,2,0.47
5179_7,1,2,0.64
2428_4,0,2,0.4
1709_8,1,2,0.53
9246_3,0,2,0.53
11645_2,0,2,0.48
9203_1,0,2,0.49
7724_1,0,2,0.19
4446_10,1,2,0.69
11856_1,0,2,0.38
4090_8,1,2,0.56
3992_2,0,2,0.5
5255_10,1,2,0.52
1724_1,0,2,0.23
4731_8,1,2,0.67
10451_10,1,2,0.68
9471_7,1,2,0.6
4346_3,0,2,0.46
9482_7,1,2,0.71
2985_8,1,2,0.74
4322_1,0,2,0.22
7353_1,0,2,0.53
11483_10,1,2,0.55
11143_1,0,2,0.15
3164_10,1,2,0.62
5909_8,1,2,0.8
5136_10,1,2,0.75
11623_2,0,2,0.4
9511_1,0,2,0.15
6979_3,0,2,0.49
3402_2,0,2,0.45
12053_9,1,2,0.56
6408_2,0,2,0.71
3789_8,1,2,0.49
8585_8,1,2,0.81
10559_8,1,2,0.42
1271_7,1,2,0.64
8856_8,1,2,0.78
864_9,1,2,0.45
5356_1,0,2,0.26
12225_1,0,2,0.31
6038_3,0,2,0.39
10844_1,0,2,0.29
6323_1,0,2,0.53
12253_2,0,2,0.38
8061_10,1,2,0.58
7212_2,0,2,0.34
1539_10,1,2,0.48
4394_9,1,2,0.45
10208_3,0,2,0.43
6848_4,0,2,0.46
8208_8,1,2,0.46
4703_1,0,2,0.48
2505_2,0,2,0.52
5415_10,1,2,0.73
5662_3,0,2,0.51
10241_8,1,2,0.71
948_3,0,2,0.62
4909_8,1,2,0.21
3352_2,0,2,0.24
12467_7,1,2,0.74
10716_7,1,2,0.62
4269_4,0,2,0.24
684_2,0,2,0.36
4438_1,0,2,0.39
12314_3,0,2,0.61
11932_4,0,2,0.47
10995_1,0,2,0.59
4723_1,0,2,0.5
2040_1,0,2,0.2
12303_1,0,2,0.13
6952_7,1,2,0.85
2670_2,0,2,0.54
6534_10,1,2,0.8
11678_8,1,2,0.67
5559_1,0,2,0.09
8205_1,0,2,0.35
8239_1,0,2,0.19
870_10,1,2,0.73
10778_3,0,2,0.4
10280_10,1,2,0.7
486_9,1,2,0.79
5765_1,0,2,0.2
6956_8,1,2,0.51
7501_8,1,2,0.54
4267_8,1,2,0.84
4983_2,0,2,0.11
1176_4,0,2,0.52
6709_10,1,2,0.62
417_1,0,2,0.31
5693_7,1,2,0.44
6877_1,0,2,0.39
3731_1,0,2,0.64
10213_1,0,2,0.32
554_1,0,2,0.39
4902_4,0,2,0.6
8536_9,1,2,0.58
6447_1,0,2,0.29
12025_7,1,2,0.48
4027_3,0,2,0.29
11907_4,0,2,0.62
4303_1,0,2,0.43
421_4,0,2,0.63
2708_7,1,2,0.34
1454_1,0,2,0.34
11608_10,1,2,0.48
7326_3,0,2,0.33
3655_2,0,2,0.48
9941_2,0,2,0.39
1849_7,1,2,0.73
200_10,1,2,0.79
2875_1,0,2,0.21
6545_4,0,2,0.7
10475_1,0,2,0.54
1133_10,1,2,0.81
1440_4,0,2,0.69
1346_9,1,2,0.76
12283_2,0,2,0.47
6150_7,1,2,0.67
3245_10,1,2,0.48
945_10,1,2,0.78
11566_10,1,2,0.59
5792_1,0,2,0.41
6151_1,0,2,0.6
3063_3,0,2,0.29
10162_9,1,2,0.72
9108_1,0,2,0.43
12412_3,0,2,0.39
193_7,1,2,0.81
12294_8,1,2,0.41
11024_4,0,2,0.27
10275_3,0,2,0.57
11182_10,1,2,0.69
2898_1,0,2,0.3
1121_7,1,2,0.5
3052_10,1,2,0.39
3564_10,1,2,0.76
10184_1,0,2,0.45
4467_7,1,2,0.82
4502_7,1,2,0.64
6353_10,1,2,0.5
6401_8,1,2,0.56
6077_9,1,2,0.52
11340_7,1,2,0.73
634_8,1,2,0.55
117_10,1,2,0.75
6571_3,0,2,0.49
3578_7,1,2,0.55
4420_1,0,2,0.27
2147_10,1,2,0.44
11569_8,1,2,0.4
6234_1,0,2,0.34
2826_3,0,2,0.39
1937_2,0,2,0.56
908_8,1,2,0.65
203_1,0,2,0.34
7816_1,0,2,0.27
12365_7,1,2,0.51
7471_10,1,2,0.5
1978_9,1,2,0.59
12025_1,0,2,0.36
8816_7,1,2,0.67
1967_8,1,2,0.4
2864_9,1,2,0.54
8002_7,1,2,0.5
5578_10,1,2,0.65
8655_1,0,2,0.38
1882_10,1,2,0.79
359_8,1,2,0.3
6874_8,1,2,0.67
4047_1,0,2,0.14
12440_1,0,2,0.41
6568_4,0,2,0.59
322_1,0,2,0.22
12255_3,0,2,0.14
10503_10,1,2,0.7
1192_8,1,2,0.82
12434_4,0,2,0.44
6899_1,0,2,0.44
12334_7,1,2,0.64
8122_10,1,2,0.71
8834_4,0,2,0.4
12019_4,0,2,0.4
6496_10,1,2,0.56
7523_1,0,2,0.3
11372_1,0,2,0.59
5202_8,1,2,0.39
3990_8,1,2,0.54
10049_8,1,2,0.77
3833_8,1,2,0.72
3336_7,1,2,0.61
12157_9,1,2,0.68
6397_2,0,2,0.32
7965_10,1,2,0.7
3530_2,0,2,0.4
4563_1,0,2,0.56
9856_4,0,2,0.74
11707_10,1,2,0.6
4276_10,1,2,0.64
12079_7,1,2,0.44
7658_10,1,2,0.72
11587_10,1,2,0.62
11639_1,0,2,0.51
11364_1,0,2,0.24
2134_10,1,2,0.67
7741_9,1,2,0.73
4057_1,0,2,0.44
4412_2,0,2,0.3
11440_1,0,2,0.42
9255_2,0,2,0.43
1136_8,1,2,0.56
12489_1,0,2,0.3
6263_7,1,2,0.51
3144_10,1,2,0.6
12425_2,0,2,0.42
3944_8,1,2,0.51
8930_9,1,2,0.47
9393_1,0,2,0.25
5101_7,1,2,0.69
5979_9,1,2,0.56
3826_10,1,2,0.45
7727_9,1,2,0.89
2276_4,0,2,0.71
6826_2,0,2,0.09
4298_1,0,2,0.3
9865_2,0,2,0.47
6797_1,0,2,0.23
384_8,1,2,0.77
156_1,0,2,0.24
6644_8,1,2,0.71
4042_7,1,2,0.34
6112_1,0,2,0.34
4456_1,0,2,0.27
1399_9,1,2,0.65
3257_1,0,2,0.35
12208_2,0,2,0.48
1670_8,1,2,0.67
1049_3,0,2,0.56
6237_4,0,2,0.41
1039_9,1,2,0.47
11922_1,0,2,0.38
11833_1,0,2,0.13
1732_10,1,2,0.62
1328_10,1,2,0.45
5914_8,1,2,0.49
6549_8,1,2,0.55
12318_1,0,2,0.19
8437_3,0,2,0.42
8822_10,1,2,0.47
8335_8,1,2,0.79
9453_8,1,2,0.65
12170_3,0,2,0.27
1085_2,0,2,0.23
11731_4,0,2,0.58
6934_4,0,2,0.52
10824_10,1,2,0.86
8960_10,1,2,0.61
9410_1,0,2,0.36
1150_10,1,2,0.77
1942_10,1,2,0.46
11605_10,1,2,0.57
6783_2,0,2,0.24
7614_10,1,2,0.62
1626_10,1,2,0.58
10471_10,1,2,0.5
6881_9,1,2,0.54
8654_1,0,2,0.72
10740_8,1,2,0.62
2566_8,1,2,0.68
3581_2,0,2,0.35
1231_4,0,2,0.59
5131_4,0,2,0.75
10725_9,1,2,0.44
3442_2,0,2,0.25
6312_2,0,2,0.32
2234_9,1,2,0.61
4232_1,0,2,0.33
5667_10,1,2,0.5
8769_4,0,2,0.24
8169_8,1,2,0.64
2291_4,0,2,0.71
3028_7,1,2,0.81
5870_8,1,2,0.74
2837_1,0,2,0.28
7128_1,0,2,0.42
9931_9,1,2,0.76
3381_1,0,2,0.26
7677_4,0,2,0.79
8420_9,1,2,0.73
12296_8,1,2,0.74
434_4,0,2,0.33
699_8,1,2,0.77
11913_4,0,2,0.26
2379_1,0,2,0.47
79_4,0,2,0.35
12276_7,1,2,0.3
10455_1,0,2,0.23
9241_3,0,2,0.55
10408_10,1,2,0.62
11030_8,1,2,0.51
2532_4,0,2,0.52
8465_1,0,2,0.26
11735_1,0,2,0.44
2718_2,0,2,0.42
8520_8,1,2,0.47
12404_1,0,2,0.55
2790_10,1,2,0.74
5803_10,1,2,0.77
11475_1,0,2,0.32
8532_4,0,2,0.51
6755_4,0,2,0.52
11164_8,1,2,0.65
1184_7,1,2,0.6
7063_8,1,2,0.67
2997_7,1,2,0.82
12172_7,1,2,0.49
7407_2,0,2,0.34
6381_8,1,2,0.51
1056_3,0,2,0.69
4181_9,1,2,0.68
6362_7,1,2,0.55
1947_1,0,2,0.5
5556_4,0,2,0.27
5464_7,1,2,0.57
5761_8,1,2,0.47
9018_3,0,2,0.65
7728_7,1,2,0.83
8690_3,0,2,0.48
11782_8,1,2,0.51
8248_1,0,2,0.49
1426_8,1,2,0.81
1681_4,0,2,0.41
3561_9,1,2,0.77
10235_8,1,2,0.81
3478_8,1,2,0.6
10092_1,0,2,0.18
7722_3,0,2,0.44
1360_4,0,2,0.46
2849_7,1,2,0.5
11736_9,1,2,0.58
9678_1,0,2,0.52
9414_9,1,2,0.58
11502_10,1,2,0.56
8291_1,0,2,0.32
9245_8,1,2,0.57
12062_10,1,2,0.5
7031_10,1,2,0.8
4076_1,0,2,0.25
589_10,1,2,0.56
7960_10,1,2,0.74
948_10,1,2,0.71
3262_3,0,2,0.46
12161_7,1,2,0.28
9793_7,1,2,0.63
8371_1,0,2,0.28
4561_10,1,2,0.64
11295_1,0,2,0.52
3058_1,0,2,0.52
12153_10,1,2,0.63
3188_1,0,2,0.51
2047_10,1,2,0.56
6471_10,1,2,0.56
1026_3,0,2,0.27
10410_10,1,2,0.72
1531_8,1,2,0.72
198_2,0,2,0.39
3048_10,1,2,0.56
3731_10,1,2,0.72
12137_10,1,2,0.59
11382_8,1,2,0.67
5362_1,0,2,0.3
12201_8,1,2,0.76
9190_7,1,2,0.6
1636_1,0,2,0.38
5444_8,1,2,0.63
11359_2,0,2,0.47
11957_1,0,2,0.44
12009_3,0,2,0.54
7760_10,1,2,0.84
3454_8,1,2,0.4
8635_4,0,2,0.32
9143_2,0,2,0.2
7771_9,1,2,0.73
11438_10,1,2,0.59
9332_3,0,2,0.35
9_7,1,2,0.5
625_10,1,2,0.62
12318_9,1,2,0.82
7002_10,1,2,0.66
5350_2,0,2,0.45
6871_4,0,2,0.53
4977_7,1,2,0.6
12050_2,0,2,0.35
356_4,0,2,0.6
5582_9,1,2,0.62
3084_10,1,2,0.53
10277_9,1,2,0.52
12164_9,1,2,0.57
11665_8,1,2,0.62
10906_10,1,2,0.4
1765_4,0,2,0.65
6346_10,1,2,0.56
9771_3,0,2,0.7
7740_10,1,2,0.5
4517_3,0,2,0.42
1876_4,0,2,0.48
3277_1,0,2,0.44
1844_3,0,2,0.57
1756_1,0,2,0.46
297_4,0,2,0.52
766_4,0,2,0.53
5698_1,0,2,0.4
1181_3,0,2,0.53
1386_3,0,2,0.41
5938_10,1,2,0.37
10958_4,0,2,0.52
6846_10,1,2,0.62
9827_1,0,2,0.33
6510_7,1,2,0.49
7514_8,1,2,0.51
8093_7,1,2,0.5
4748_2,0,2,0.37
10884_8,1,2,0.39
11042_7,1,2,0.72
2897_4,0,2,0.39
228_7,1,2,0.63
4592_9,1,2,0.63
2782_4,0,2,0.4
11591_2,0,2,0.4
9369_10,1,2,0.55
2323_3,0,2,0.43
3938_1,0,2,0.24
2827_3,0,2,0.65
10640_8,1,2,0.75
8593_4,0,2,0.41
11806_10,1,2,0.6
10793_10,1,2,0.51
7873_1,0,2,0.1
1391_7,1,2,0.43
4526_10,1,2,0.63
8080_3,0,2,0.28
6838_4,0,2,0.69
7437_1,0,2,0.19
12481_8,1,2,0.6
8370_1,0,2,0.43
1464_4,0,2,0.45
10819_3,0,2,0.54
11498_7,1,2,0.69
2057_10,1,2,0.42
11938_3,0,2,0.54
9886_10,1,2,0.44
12238_8,1,2,0.76
12488_8,1,2,0.47
8773_8,1,2,0.86
745_1,0,2,0.2
4842_10,1,2,0.58
4848_7,1,2,0.44
3971_8,1,2,0.75
1006_1,0,2,0.25
4959_7,1,2,0.68
5084_7,1,2,0.45
8562_4,0,2,0.84
584_3,0,2,0.5
3634_8,1,2,0.51
12283_8,1,2,0.7
11676_8,1,2,0.65
6485_10,1,2,0.7
6724_1,0,2,0.46
11183_2,0,2,0.37
4677_9,1,2,0.75
9583_8,1,2,0.46
7286_2,0,2,0.2
480_10,1,2,0.53
757_3,0,2,0.56
6183_4,0,2,0.32
7702_1,0,2,0.14
10731_7,1,2,0.45
9320_1,0,2,0.28
9728_7,1,2,0.55
4418_10,1,2,0.68
3993_3,0,2,0.3
8431_9,1,2,0.66
1940_3,0,2,0.4
1848_3,0,2,0.3
10096_1,0,2,0.43
3015_9,1,2,0.7
10403_7,1,2,0.82
1390_9,1,2,0.58
6335_4,0,2,0.72
10046_1,0,2,0.61
8860_8,1,2,0.76
6266_8,1,2,0.64
4181_4,0,2,0.27
6261_8,1,2,0.54
8102_1,0,2,0.35
6607_4,0,2,0.35
4429_1,0,2,0.41
3421_10,1,2,0.36
4579_9,1,2,0.66
7272_4,0,2,0.55
5773_1,0,2,0.33
7598_10,1,2,0.59
7291_2,0,2,0.48
5533_1,0,2,0.3
7811_2,0,2,0.24
12462_7,1,2,0.69
10959_10,1,2,0.77
11592_1,0,2,0.3
10311_3,0,2,0.34
8207_10,1,2,0.51
1183_2,0,2,0.28
6113_8,1,2,0.62
11444_2,0,2,0.27
3919_7,1,2,0.71
5455_1,0,2,0.38
7823_7,1,2,0.71
1443_4,0,2,0.44
11505_7,1,2,0.74
12487_3,0,2,0.67
11838_9,1,2,0.63
3559_10,1,2,0.7
5685_1,0,2,0.2
9083_8,1,2,0.56
12265_1,0,2,0.33
8884_9,1,2,0.55
1217_3,0,2,0.46
7427_9,1,2,0.73
3506_1,0,2,0.57
8093_3,0,2,0.26
11562_2,0,2,0.51
9624_3,0,2,0.31
10637_2,0,2,0.47
8424_9,1,2,0.69
7237_2,0,2,0.44
7706_7,1,2,0.56
2266_8,1,2,0.65
11014_10,1,2,0.45
6792_3,0,2,0.37
6940_4,0,2,0.59
10694_1,0,2,0.43
8607_1,0,2,0.27
9395_2,0,2,0.62
11079_8,1,2,0.74
9154_1,0,2,0.1
5589_7,1,2,0.67
9379_1,0,2,0.32
8390_3,0,2,0.35
4392_9,1,2,0.5
10418_1,0,2,0.3
4169_2,0,2,0.33
3586_10,1,2,0.66
316_10,1,2,0.7
2787_2,0,2,0.37
1285_9,1,2,0.8
10100_1,0,2,0.56
8676_3,0,2,0.28
6269_10,1,2,0.44
5337_9,1,2,0.76
1916_8,1,2,0.69
6020_2,0,2,0.18
2831_4,0,2,0.5
5798_4,0,2,0.54
9093_10,1,2,0.64
4900_8,1,2,0.45
11710_4,0,2,0.28
11398_7,1,2,0.44
2787_8,1,2,0.59
2272_7,1,2,0.69
2725_8,1,2,0.76
7189_10,1,2,0.69
10854_4,0,2,0.54
5267_7,1,2,0.51
3171_9,1,2,0.78
5895_4,0,2,0.22
2884_7,1,2,0.56
11369_1,0,2,0.56
12154_7,1,2,0.55
1755_3,0,2,0.45
75_8,1,2,0.79
9065_10,1,2,0.35
6200_1,0,2,0.54
5191_8,1,2,0.45
10043_10,1,2,0.74
1782_7,1,2,0.61
11723_1,0,2,0.3
11773_1,0,2,0.35
5153_4,0,2,0.55
6611_4,0,2,0.59
8939_1,0,2,0.27
10197_7,1,2,0.68
7466_10,1,2,0.47
9175_1,0,2,0.29
6528_9,1,2,0.72
4701_1,0,2,0.55
6763_8,1,2,0.54
5210_2,0,2,0.55
9105_9,1,2,0.65
2902_1,0,2,0.44
4048_7,1,2,0.51
1702_1,0,2,0.21
11667_1,0,2,0.45
3266_7,1,2,0.57
1652_3,0,2,0.39
1720_2,0,2,0.24
2978_1,0,2,0.31
980_4,0,2,0.38
2052_1,0,2,0.26
8230_4,0,2,0.52
10840_9,1,2,0.85
4840_4,0,2,0.46
3674_1,0,2,0.49
368_4,0,2,0.41
12002_10,1,2,0.45
832_3,0,2,0.5
6736_10,1,2,0.42
11747_8,1,2,0.72
5206_4,0,2,0.64
594_9,1,2,0.42
11254_8,1,2,0.83
8796_8,1,2,0.49
10611_1,0,2,0.23
3363_10,1,2,0.58
11081_10,1,2,0.35
1270_7,1,2,0.54
12259_7,1,2,0.74
10094_7,1,2,0.67
11824_1,0,2,0.18
3343_7,1,2,0.72
11483_2,0,2,0.39
1335_4,0,2,0.46
8566_10,1,2,0.56
5829_3,0,2,0.41
1741_9,1,2,0.58
8056_8,1,2,0.76
9804_10,1,2,0.68
9366_9,1,2,0.76
3264_1,0,2,0.26
7843_4,0,2,0.61
11855_1,0,2,0.26
7946_10,1,2,0.74
5481_1,0,2,0.45
7106_8,1,2,0.72
2712_10,1,2,0.69
5409_1,0,2,0.42
7449_1,0,2,0.48
5696_4,0,2,0.43
6229_7,1,2,0.74
4491_10,1,2,0.44
11253_1,0,2,0.31
12498_2,0,2,0.64
10807_1,0,2,0.23
5039_10,1,2,0.55
5628_7,1,2,0.55
663_8,1,2,0.65
2978_10,1,2,0.48
3290_8,1,2,0.74
927_10,1,2,0.56
8647_7,1,2,0.65
10574_1,0,2,0.4
3486_10,1,2,0.63
6628_7,1,2,0.69
10516_7,1,2,0.72
2135_1,0,2,0.14
3980_10,1,2,0.81
8236_1,0,2,0.56
10357_1,0,2,0.53
6917_2,0,2,0.53
8431_4,0,2,0.27
12256_4,0,2,0.18
8394_1,0,2,0.29
9970_3,0,2,0.36
40_3,0,2,0.25
11956_3,0,2,0.36
8317_3,0,2,0.26
5461_3,0,2,0.55
8345_3,0,2,0.29
8873_8,1,2,0.53
8556_1,0,2,0.15
8870_8,1,2,0.79
5319_8,1,2,0.57
6318_1,0,2,0.11
7145_9,1,2,0.61
3716_3,0,2,0.45
908_1,0,2,0.29
4725_9,1,2,0.72
10251_10,1,2,0.43
9263_1,0,2,0.37
11659_2,0,2,0.48
2609_10,1,2,0.57
429_10,1,2,0.81
5147_3,0,2,0.48
10865_2,0,2,0.5
9719_7,1,2,0.57
1919_3,0,2,0.35
2552_3,0,2,0.23
11624_4,0,2,0.59
11683_8,1,2,0.64
4000_4,0,2,0.36
7859_2,0,2,0.48
2643_10,1,2,0.65
5531_10,1,2,0.76
11920_3,0,2,0.53
8919_7,1,2,0.45
7316_10,1,2,0.83
247_10,1,2,0.61
7993_4,0,2,0.32
2087_10,1,2,0.89
9376_1,0,2,0.52
4281_10,1,2,0.59
12258_1,0,2,0.37
10108_10,1,2,0.58
1597_3,0,2,0.38
443_3,0,2,0.49
3670_3,0,2,0.39
295_10,1,2,0.54
5785_4,0,2,0.65
11758_7,1,2,0.51
586_10,1,2,0.68
3522_8,1,2,0.68
1029_9,1,2,0.56
6001_2,0,2,0.25
1955_1,0,2,0.27
3159_2,0,2,0.4
5898_4,0,2,0.42
384_4,0,2,0.72
11850_10,1,2,0.43
8355_7,1,2,0.5
2654_10,1,2,0.63
1850_10,1,2,0.71
2347_10,1,2,0.63
9752_10,1,2,0.65
6077_1,0,2,0.3
1464_7,1,2,0.61
280_2,0,2,0.15
4023_9,1,2,0.79
1996_3,0,2,0.47
3762_3,0,2,0.19
4284_10,1,2,0.6
7857_10,1,2,0.45
154_8,1,2,0.72
3132_9,1,2,0.46
10486_3,0,2,0.43
7136_3,0,2,0.29
8456_10,1,2,0.66
10978_10,1,2,0.8
5310_1,0,2,0.23
6629_1,0,2,0.35
8825_9,1,2,0.74
1039_1,0,2,0.28
4694_1,0,2,0.53
9609_3,0,2,0.39
8461_7,1,2,0.72
9407_8,1,2,0.8
8827_8,1,2,0.76
10753_2,0,2,0.47
2892_3,0,2,0.37
11278_8,1,2,0.35
3956_1,0,2,0.24
1931_8,1,2,0.36
1223_1,0,2,0.32
10441_1,0,2,0.25
7829_7,1,2,0.65
12124_1,0,2,0.32
366_1,0,2,0.37
4709_9,1,2,0.67
4312_10,1,2,0.82
2043_1,0,2,0.14
8_7,1,2,0.56
4214_10,1,2,0.75
3978_10,1,2,0.64
6134_1,0,2,0.22
6601_4,0,2,0.55
7359_10,1,2,0.59
4615_10,1,2,0.51
2259_2,0,2,0.54
1332_3,0,2,0.39
9863_10,1,2,0.54
8610_10,1,2,0.79
2903_1,0,2,0.23
10255_1,0,2,0.26
7889_3,0,2,0.16
2314_3,0,2,0.43
9348_1,0,2,0.4
421_9,1,2,0.61
2545_2,0,2,0.42
5565_3,0,2,0.36
7877_7,1,2,0.56
7759_10,1,2,0.69
12086_2,0,2,0.21
8620_2,0,2,0.56
213_9,1,2,0.7
3964_4,0,2,0.5
11511_9,1,2,0.66
10925_9,1,2,0.69
5999_3,0,2,0.38
9942_7,1,2,0.46
896_1,0,2,0.44
6767_4,0,2,0.55
172_1,0,2,0.39
11281_8,1,2,0.62
5947_7,1,2,0.71
3828_3,0,2,0.44
5801_1,0,2,0.37
5627_10,1,2,0.48
211_9,1,2,0.6
3449_2,0,2,0.67
7427_3,0,2,0.17
2835_1,0,2,0.45
6943_9,1,2,0.55
5840_1,0,2,0.29
9502_3,0,2,0.41
4354_8,1,2,0.66
10108_1,0,2,0.42
10712_8,1,2,0.66
3805_2,0,2,0.39
9506_1,0,2,0.26
10155_4,0,2,0.35
5466_8,1,2,0.57
8434_1,0,2,0.35
3884_1,0,2,0.46
1895_10,1,2,0.79
11230_1,0,2,0.41
8209_8,1,2,0.72
9363_2,0,2,0.3
11418_4,0,2,0.5
712_1,0,2,0.32
7378_8,1,2,0.61
10898_3,0,2,0.35
5143_8,1,2,0.58
326_1,0,2,0.38
5395_1,0,2,0.55
73_1,0,2,0.28
6419_10,1,2,0.64
248_4,0,2,0.36
8496_4,0,2,0.34
12395_8,1,2,0.83
929_10,1,2,0.54
2338_10,1,2,0.56
8916_8,1,2,0.65
5042_3,0,2,0.24
7091_9,1,2,0.55
2957_10,1,2,0.66
1675_9,1,2,0.67
10336_4,0,2,0.3
9666_10,1,2,0.88
11180_7,1,2,0.54
5852_7,1,2,0.6
11830_4,0,2,0.37
8794_9,1,2,0.7
6170_10,1,2,0.73
9470_1,0,2,0.38
6000_9,1,2,0.67
520_1,0,2,0.28
3797_2,0,2,0.28
10353_3,0,2,0.4
3021_1,0,2,0.45
11282_7,1,2,0.74
2675_1,0,2,0.32
8313_2,0,2,0.31
11523_7,1,2,0.5
1279_9,1,2,0.64
10557_3,0,2,0.61
7745_8,1,2,0.7
6074_7,1,2,0.74
4950_8,1,2,0.52
4224_4,0,2,0.62
4435_7,1,2,0.57
8759_1,0,2,0.23
3327_3,0,2,0.34
10604_7,1,2,0.26
5799_10,1,2,0.54
9554_1,0,2,0.24
12477_1,0,2,0.45
7763_8,1,2,0.74
